date,city,state,aqi,category,defining_parameter
2024-08-25,"San Francisco, CA",California,53,Moderate,PM2.5
2024-08-26,"San Francisco, CA",California,54,Moderate,PM2.5
2024-08-27,"San Francisco, CA",California,53,Moderate,PM2.5
2024-08-28,"San Francisco, CA",California,55,Moderate,PM2.5
2024-08-29,"San Francisco, CA",California,57,Moderate,PM2.5
2024-08-30,"San Francisco, CA",California,58,Moderate,PM2.5
2024-08-31,"San Francisco, CA",California,55,Moderate,PM2.5
2024-09-01,"San Francisco, CA",California,49,Good,PM2.5
2024-09-02,"San Francisco, CA",California,47,Good,PM2.5
2024-09-03,"San Francisco, CA",California,53,Moderate,PM2.5
2024-09-04,"San Francisco, CA",California,39,Good,PM2.5
2024-09-05,"San Francisco, CA",California,37,Good,PM2.5
2024-09-06,"San Francisco, CA",California,39,Good,PM2.5
2024-09-07,"San Francisco, CA",California,34,Good,PM2.5
2024-09-08,"San Francisco, CA",California,38,Good,PM2.5
2024-09-09,"San Francisco, CA",California,48,Good,PM2.5
2024-09-12,"San Francisco, CA",California,52,Moderate,PM2.5
2024-09-13,"San Francisco, CA",California,60,Moderate,PM2.5
2024-09-14,"San Francisco, CA",California,53,Moderate,PM2.5
2024-09-15,"San Francisco, CA",California,53,Moderate,PM2.5
2024-09-16,"San Francisco, CA",California,61,Moderate,PM2.5
2024-09-17,"San Francisco, CA",California,54,Moderate,PM2.5
2024-09-18,"San Francisco, CA",California,35,Good,PM2.5
2024-09-19,"San Francisco, CA",California,31,Good,PM2.5
2024-09-20,"San Francisco, CA",California,39,Good,PM2.5
2024-09-21,"San Francisco, CA",California,53,Moderate,PM2.5
2024-09-22,"San Francisco, CA",California,51,Moderate,PM2.5
2024-09-23,"San Francisco, CA",California,54,Moderate,PM2.5
2024-09-24,"San Francisco, CA",California,55,Moderate,PM2.5
2024-09-25,"San Francisco, CA",California,51,Moderate,PM2.5
2024-09-26,"San Francisco, CA",California,41,Good,PM2.5
2024-09-27,"San Francisco, CA",California,58,Moderate,PM2.5
2024-09-28,"San Francisco, CA",California,48,Good,PM2.5
2024-09-29,"San Francisco, CA",California,61,Moderate,PM2.5
2024-09-30,"San Francisco, CA",California,66,Moderate,PM2.5
2024-10-01,"San Francisco, CA",California,62,Moderate,PM2.5
2024-10-02,"San Francisco, CA",California,71,Moderate,PM2.5
2024-10-03,"San Francisco, CA",California,82,Moderate,PM2.5
2024-10-04,"San Francisco, CA",California,73,Moderate,PM2.5
2024-10-05,"San Francisco, CA",California,61,Moderate,PM2.5
2024-10-06,"San Francisco, CA",California,58,Moderate,PM2.5
2024-10-07,"San Francisco, CA",California,58,Moderate,PM2.5
2024-10-08,"San Francisco, CA",California,43,Good,PM2.5
2024-10-09,"San Francisco, CA",California,8,Good,PM2.5
2024-10-10,"San Francisco, CA",California,44,Good,PM2.5
2024-10-11,"San Francisco, CA",California,18,Good,PM2.5
2024-10-12,"San Francisco, CA",California,7,Good,PM2.5
2024-10-13,"San Francisco, CA",California,9,Good,PM2.5
2024-10-14,"San Francisco, CA",California,9,Good,PM2.5
2024-10-15,"San Francisco, CA",California,14,Good,PM2.5
2024-10-16,"San Francisco, CA",California,3,Good,PM2.5
2024-10-17,"San Francisco, CA",California,25,Good,PM2.5
2024-10-18,"San Francisco, CA",California,21,Good,PM2.5
2024-10-19,"San Francisco, CA",California,43,Good,PM2.5
2024-10-20,"San Francisco, CA",California,42,Good,PM2.5
2024-10-21,"San Francisco, CA",California,14,Good,PM2.5
2024-10-22,"San Francisco, CA",California,22,Good,PM2.5
2024-10-23,"San Francisco, CA",California,47,Good,PM2.5
2024-10-24,"San Francisco, CA",California,33,Good,PM2.5
2024-10-30,"San Francisco, CA",California,19,Good,PM2.5
2024-10-31,"San Francisco, CA",California,14,Good,PM2.5
2024-11-01,"San Francisco, CA",California,31,Good,PM2.5
2024-11-02,"San Francisco, CA",California,19,Good,PM2.5
2024-11-03,"San Francisco, CA",California,14,Good,PM2.5
2024-11-04,"San Francisco, CA",California,31,Good,PM2.5
2024-11-05,"San Francisco, CA",California,31,Good,PM2.5
2024-11-06,"San Francisco, CA",California,7,Good,PM2.5
2024-11-07,"San Francisco, CA",California,27,Good,PM2.5
2024-11-08,"San Francisco, CA",California,44,Good,PM2.5
2024-11-09,"San Francisco, CA",California,53,Moderate,PM2.5
2024-11-10,"San Francisco, CA",California,47,Good,PM2.5
2024-11-11,"San Francisco, CA",California,12,Good,PM2.5
2024-11-12,"San Francisco, CA",California,21,Good,PM2.5
2024-11-13,"San Francisco, CA",California,22,Good,PM2.5
2024-11-14,"San Francisco, CA",California,17,Good,PM2.5
2024-11-15,"San Francisco, CA",California,19,Good,PM2.5
2024-11-16,"San Francisco, CA",California,18,Good,PM2.5
2024-11-17,"San Francisco, CA",California,24,Good,PM2.5
2024-11-18,"San Francisco, CA",California,19,Good,PM2.5
2024-11-19,"San Francisco, CA",California,23,Good,PM2.5
2024-11-20,"San Francisco, CA",California,3,Good,PM2.5
2024-11-23,"San Francisco, CA",California,11,Good,PM2.5
2024-11-24,"San Francisco, CA",California,9,Good,PM2.5
2024-11-25,"San Francisco, CA",California,8,Good,PM2.5
2024-11-26,"San Francisco, CA",California,16,Good,PM2.5
2024-11-27,"San Francisco, CA",California,17,Good,PM2.5
2024-12-03,"San Francisco, CA",California,54,Moderate,PM2.5
2024-12-04,"San Francisco, CA",California,62,Moderate,PM2.5
2024-12-05,"San Francisco, CA",California,56,Moderate,PM2.5
2024-12-06,"San Francisco, CA",California,60,Moderate,PM2.5
2024-12-07,"San Francisco, CA",California,94,Moderate,PM2.5
2024-12-08,"San Francisco, CA",California,78,Moderate,PM2.5
2024-12-09,"San Francisco, CA",California,36,Good,PM2.5
2024-12-10,"San Francisco, CA",California,65,Moderate,PM2.5
2024-12-11,"San Francisco, CA",California,73,Moderate,PM2.5
2024-12-12,"San Francisco, CA",California,40,Good,PM2.5
2024-12-13,"San Francisco, CA",California,21,Good,PM2.5
2024-12-14,"San Francisco, CA",California,32,Good,PM2.5
2024-12-15,"San Francisco, CA",California,43,Good,PM2.5
2024-12-16,"San Francisco, CA",California,44,Good,PM2.5
2024-12-17,"San Francisco, CA",California,47,Good,PM2.5
2024-12-18,"San Francisco, CA",California,39,Good,PM2.5
2024-12-19,"San Francisco, CA",California,63,Moderate,PM2.5
2024-12-20,"San Francisco, CA",California,69,Moderate,PM2.5
2024-12-21,"San Francisco, CA",California,46,Good,PM2.5
2024-12-22,"San Francisco, CA",California,26,Good,PM2.5
2024-12-23,"San Francisco, CA",California,34,Good,PM2.5
2024-12-24,"San Francisco, CA",California,12,Good,PM2.5
2024-12-25,"San Francisco, CA",California,29,Good,PM2.5
2024-12-26,"San Francisco, CA",California,19,Good,PM2.5
2024-12-27,"San Francisco, CA",California,51,Moderate,PM2.5
2024-12-28,"San Francisco, CA",California,23,Good,PM2.5
2024-12-29,"San Francisco, CA",California,11,Good,PM2.5
2024-12-30,"San Francisco, CA",California,18,Good,PM2.5
2024-12-31,"San Francisco, CA",California,20,Good,PM2.5
2023-01-01,"Seattle, WA",Washington,67,Moderate,PM2.5
2023-01-02,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-01-03,"Seattle, WA",Washington,43,Good,PM2.5
2023-01-04,"Seattle, WA",Washington,35,Good,PM2.5
2023-01-05,"Seattle, WA",Washington,32,Good,Ozone
2023-01-06,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-01-07,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-01-08,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-01-09,"Seattle, WA",Washington,34,Good,PM2.5
2023-01-10,"Seattle, WA",Washington,46,Good,PM2.5
2023-01-11,"Seattle, WA",Washington,44,Good,PM2.5
2023-01-12,"Seattle, WA",Washington,33,Good,PM2.5
2023-01-13,"Seattle, WA",Washington,50,Good,PM2.5
2023-01-14,"Seattle, WA",Washington,36,Good,PM2.5
2023-01-15,"Seattle, WA",Washington,39,Good,PM2.5
2023-01-16,"Seattle, WA",Washington,47,Good,PM2.5
2023-01-17,"Seattle, WA",Washington,51,Moderate,PM2.5
2023-01-18,"Seattle, WA",Washington,42,Good,PM2.5
2023-01-19,"Seattle, WA",Washington,51,Moderate,PM2.5
2023-01-20,"Seattle, WA",Washington,58,Moderate,PM2.5
2023-01-21,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-01-22,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-01-23,"Seattle, WA",Washington,60,Moderate,PM2.5
2023-01-24,"Seattle, WA",Washington,59,Moderate,PM2.5
2023-01-25,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-01-26,"Seattle, WA",Washington,59,Moderate,PM2.5
2023-01-27,"Seattle, WA",Washington,32,Good,PM2.5
2023-01-28,"Seattle, WA",Washington,42,Good,PM2.5
2023-01-29,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-01-30,"Seattle, WA",Washington,61,Moderate,PM2.5
2023-01-31,"Seattle, WA",Washington,64,Moderate,PM2.5
2023-02-01,"Seattle, WA",Washington,67,Moderate,PM2.5
2023-02-02,"Seattle, WA",Washington,67,Moderate,PM2.5
2023-02-03,"Seattle, WA",Washington,57,Moderate,PM2.5
2023-02-04,"Seattle, WA",Washington,38,Good,PM2.5
2023-02-05,"Seattle, WA",Washington,39,Good,PM2.5
2023-02-06,"Seattle, WA",Washington,43,Good,PM2.5
2023-02-07,"Seattle, WA",Washington,48,Good,PM2.5
2023-02-08,"Seattle, WA",Washington,40,Good,PM2.5
2023-02-09,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-02-10,"Seattle, WA",Washington,48,Good,PM2.5
2023-02-11,"Seattle, WA",Washington,57,Moderate,PM2.5
2023-02-12,"Seattle, WA",Washington,59,Moderate,PM2.5
2023-02-13,"Seattle, WA",Washington,38,Good,PM2.5
2023-02-14,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-02-15,"Seattle, WA",Washington,56,Moderate,PM2.5
2023-02-16,"Seattle, WA",Washington,57,Moderate,PM2.5
2023-02-17,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-02-18,"Seattle, WA",Washington,33,Good,PM2.5
2023-02-19,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-02-20,"Seattle, WA",Washington,33,Good,Ozone
2023-02-21,"Seattle, WA",Washington,31,Good,Ozone
2023-02-22,"Seattle, WA",Washington,33,Good,Ozone
2023-02-23,"Seattle, WA",Washington,33,Good,Ozone
2023-02-24,"Seattle, WA",Washington,37,Good,PM2.5
2023-02-25,"Seattle, WA",Washington,60,Moderate,PM2.5
2023-02-26,"Seattle, WA",Washington,47,Good,PM2.5
2023-02-27,"Seattle, WA",Washington,38,Good,PM2.5
2023-02-28,"Seattle, WA",Washington,46,Good,PM2.5
2023-03-01,"Seattle, WA",Washington,54,Moderate,PM2.5
2023-03-02,"Seattle, WA",Washington,36,Good,Ozone
2023-03-03,"Seattle, WA",Washington,35,Good,Ozone
2023-03-04,"Seattle, WA",Washington,37,Good,PM2.5
2023-03-05,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-03-06,"Seattle, WA",Washington,43,Good,PM2.5
2023-03-07,"Seattle, WA",Washington,77,Moderate,NO2
2023-03-08,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-03-09,"Seattle, WA",Washington,42,Good,PM2.5
2023-03-10,"Seattle, WA",Washington,39,Good,NO2
2023-03-11,"Seattle, WA",Washington,43,Good,PM2.5
2023-03-12,"Seattle, WA",Washington,63,Moderate,PM2.5
2023-03-13,"Seattle, WA",Washington,37,Good,PM2.5
2023-03-14,"Seattle, WA",Washington,36,Good,PM2.5
2023-03-15,"Seattle, WA",Washington,38,Good,PM2.5
2023-03-16,"Seattle, WA",Washington,42,Good,PM2.5
2023-03-17,"Seattle, WA",Washington,58,Moderate,PM2.5
2023-03-18,"Seattle, WA",Washington,63,Moderate,PM2.5
2023-03-19,"Seattle, WA",Washington,61,Moderate,PM2.5
2023-03-20,"Seattle, WA",Washington,47,Good,PM2.5
2023-03-21,"Seattle, WA",Washington,37,Good,PM2.5
2023-03-22,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-03-23,"Seattle, WA",Washington,40,Good,Ozone
2023-03-24,"Seattle, WA",Washington,36,Good,Ozone
2023-03-25,"Seattle, WA",Washington,38,Good,Ozone
2023-03-26,"Seattle, WA",Washington,41,Good,PM2.5
2023-03-27,"Seattle, WA",Washington,39,Good,Ozone
2023-03-28,"Seattle, WA",Washington,40,Good,Ozone
2023-03-29,"Seattle, WA",Washington,48,Good,PM2.5
2023-03-30,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-03-31,"Seattle, WA",Washington,43,Good,PM2.5
2023-04-01,"Seattle, WA",Washington,39,Good,Ozone
2023-04-02,"Seattle, WA",Washington,38,Good,Ozone
2023-04-03,"Seattle, WA",Washington,35,Good,NO2
2023-04-04,"Seattle, WA",Washington,41,Good,NO2
2023-04-05,"Seattle, WA",Washington,41,Good,PM2.5
2023-04-06,"Seattle, WA",Washington,41,Good,PM2.5
2023-04-07,"Seattle, WA",Washington,33,Good,Ozone
2023-04-08,"Seattle, WA",Washington,33,Good,Ozone
2023-04-09,"Seattle, WA",Washington,33,Good,Ozone
2023-04-10,"Seattle, WA",Washington,38,Good,NO2
2023-04-11,"Seattle, WA",Washington,39,Good,Ozone
2023-04-12,"Seattle, WA",Washington,34,Good,PM2.5
2023-04-13,"Seattle, WA",Washington,38,Good,Ozone
2023-04-14,"Seattle, WA",Washington,39,Good,PM2.5
2023-04-15,"Seattle, WA",Washington,50,Good,PM2.5
2023-04-16,"Seattle, WA",Washington,46,Good,PM2.5
2023-04-17,"Seattle, WA",Washington,40,Good,Ozone
2023-04-18,"Seattle, WA",Washington,37,Good,Ozone
2023-04-19,"Seattle, WA",Washington,44,Good,Ozone
2023-04-20,"Seattle, WA",Washington,39,Good,Ozone
2023-04-21,"Seattle, WA",Washington,46,Good,PM2.5
2023-04-22,"Seattle, WA",Washington,45,Good,PM2.5
2023-04-23,"Seattle, WA",Washington,43,Good,Ozone
2023-04-24,"Seattle, WA",Washington,31,Good,Ozone
2023-04-25,"Seattle, WA",Washington,33,Good,Ozone
2023-04-26,"Seattle, WA",Washington,41,Good,PM2.5
2023-04-27,"Seattle, WA",Washington,42,Good,PM2.5
2023-04-28,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-04-29,"Seattle, WA",Washington,57,Moderate,PM2.5
2023-04-30,"Seattle, WA",Washington,35,Good,Ozone
2023-05-01,"Seattle, WA",Washington,43,Good,PM2.5
2023-05-02,"Seattle, WA",Washington,47,Good,PM2.5
2023-05-03,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-05-04,"Seattle, WA",Washington,28,Good,PM2.5
2023-05-05,"Seattle, WA",Washington,30,Good,PM2.5
2023-05-06,"Seattle, WA",Washington,42,Good,PM2.5
2023-05-07,"Seattle, WA",Washington,35,Good,Ozone
2023-05-08,"Seattle, WA",Washington,37,Good,Ozone
2023-05-09,"Seattle, WA",Washington,37,Good,Ozone
2023-05-10,"Seattle, WA",Washington,39,Good,Ozone
2023-05-11,"Seattle, WA",Washington,44,Good,PM2.5
2023-05-12,"Seattle, WA",Washington,49,Good,PM2.5
2023-05-13,"Seattle, WA",Washington,61,Moderate,Ozone
2023-05-14,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-05-15,"Seattle, WA",Washington,56,Moderate,PM2.5
2023-05-16,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-05-17,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-05-18,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-05-19,"Seattle, WA",Washington,47,Good,PM2.5
2023-05-20,"Seattle, WA",Washington,43,Good,Ozone
2023-05-21,"Seattle, WA",Washington,35,Good,Ozone
2023-05-22,"Seattle, WA",Washington,49,Good,PM2.5
2023-05-23,"Seattle, WA",Washington,47,Good,PM2.5
2023-05-24,"Seattle, WA",Washington,54,Moderate,PM2.5
2023-05-25,"Seattle, WA",Washington,56,Moderate,PM2.5
2023-05-26,"Seattle, WA",Washington,56,Moderate,PM2.5
2023-05-27,"Seattle, WA",Washington,51,Moderate,PM2.5
2023-05-28,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-05-29,"Seattle, WA",Washington,57,Moderate,PM2.5
2023-05-30,"Seattle, WA",Washington,46,Good,PM2.5
2023-05-31,"Seattle, WA",Washington,40,Good,PM2.5
2023-06-01,"Seattle, WA",Washington,41,Good,Ozone
2023-06-02,"Seattle, WA",Washington,45,Good,Ozone
2023-06-03,"Seattle, WA",Washington,48,Good,Ozone
2023-06-04,"Seattle, WA",Washington,39,Good,Ozone
2023-06-05,"Seattle, WA",Washington,43,Good,Ozone
2023-06-06,"Seattle, WA",Washington,64,Moderate,Ozone
2023-06-07,"Seattle, WA",Washington,112,Unhealthy for Sensitive Groups,Ozone
2023-06-08,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-06-09,"Seattle, WA",Washington,41,Good,PM2.5
2023-06-10,"Seattle, WA",Washington,42,Good,PM2.5
2023-06-11,"Seattle, WA",Washington,51,Moderate,PM2.5
2023-06-12,"Seattle, WA",Washington,55,Moderate,PM2.5
2023-06-13,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-06-14,"Seattle, WA",Washington,51,Moderate,PM2.5
2023-06-15,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-06-16,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-06-17,"Seattle, WA",Washington,31,Good,PM2.5
2023-06-18,"Seattle, WA",Washington,29,Good,PM2.5
2023-06-19,"Seattle, WA",Washington,37,Good,PM2.5
2023-06-20,"Seattle, WA",Washington,33,Good,PM2.5
2023-06-21,"Seattle, WA",Washington,40,Good,PM2.5
2023-06-22,"Seattle, WA",Washington,47,Good,PM2.5
2023-06-23,"Seattle, WA",Washington,47,Good,PM2.5
2023-06-24,"Seattle, WA",Washington,34,Good,Ozone
2023-06-25,"Seattle, WA",Washington,43,Good,PM2.5
2023-06-26,"Seattle, WA",Washington,36,Good,Ozone
2023-06-27,"Seattle, WA",Washington,36,Good,PM2.5
2023-06-28,"Seattle, WA",Washington,39,Good,Ozone
2023-06-29,"Seattle, WA",Washington,43,Good,Ozone
2023-06-30,"Seattle, WA",Washington,42,Good,Ozone
2023-07-01,"Seattle, WA",Washington,46,Good,Ozone
2023-07-02,"Seattle, WA",Washington,38,Good,Ozone
2023-07-03,"Seattle, WA",Washington,46,Good,Ozone
2023-07-04,"Seattle, WA",Washington,97,Moderate,PM2.5
2023-07-05,"Seattle, WA",Washington,123,Unhealthy for Sensitive Groups,PM2.5
2023-07-06,"Seattle, WA",Washington,87,Moderate,Ozone
2023-07-07,"Seattle, WA",Washington,42,Good,PM2.5
2023-07-08,"Seattle, WA",Washington,34,Good,Ozone
2023-07-09,"Seattle, WA",Washington,44,Good,Ozone
2023-07-10,"Seattle, WA",Washington,23,Good,Ozone
2023-07-11,"Seattle, WA",Washington,37,Good,Ozone
2023-07-12,"Seattle, WA",Washington,39,Good,PM2.5
2023-07-13,"Seattle, WA",Washington,44,Good,Ozone
2023-07-14,"Seattle, WA",Washington,54,Moderate,Ozone
2023-07-15,"Seattle, WA",Washington,71,Moderate,Ozone
2023-07-16,"Seattle, WA",Washington,44,Good,Ozone
2023-07-17,"Seattle, WA",Washington,26,Good,Ozone
2023-07-18,"Seattle, WA",Washington,41,Good,Ozone
2023-07-19,"Seattle, WA",Washington,84,Moderate,Ozone
2023-07-20,"Seattle, WA",Washington,51,Moderate,Ozone
2023-07-21,"Seattle, WA",Washington,40,Good,PM2.5
2023-07-22,"Seattle, WA",Washington,32,Good,Ozone
2023-07-23,"Seattle, WA",Washington,42,Good,Ozone
2023-07-24,"Seattle, WA",Washington,35,Good,PM2.5
2023-07-25,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-07-26,"Seattle, WA",Washington,36,Good,Ozone
2023-07-27,"Seattle, WA",Washington,38,Good,Ozone
2023-07-28,"Seattle, WA",Washington,50,Good,PM2.5
2023-07-29,"Seattle, WA",Washington,41,Good,PM2.5
2023-07-30,"Seattle, WA",Washington,38,Good,PM2.5
2023-07-31,"Seattle, WA",Washington,42,Good,Ozone
2023-08-01,"Seattle, WA",Washington,43,Good,Ozone
2023-08-02,"Seattle, WA",Washington,50,Good,Ozone
2023-08-03,"Seattle, WA",Washington,48,Good,Ozone
2023-08-04,"Seattle, WA",Washington,47,Good,Ozone
2023-08-05,"Seattle, WA",Washington,52,Moderate,PM2.5
2023-08-06,"Seattle, WA",Washington,43,Good,PM2.5
2023-08-07,"Seattle, WA",Washington,48,Good,PM2.5
2023-08-08,"Seattle, WA",Washington,39,Good,Ozone
2023-08-09,"Seattle, WA",Washington,40,Good,PM2.5
2023-08-10,"Seattle, WA",Washington,33,Good,PM2.5
2023-08-11,"Seattle, WA",Washington,43,Good,Ozone
2023-08-12,"Seattle, WA",Washington,37,Good,Ozone
2023-08-13,"Seattle, WA",Washington,58,Moderate,Ozone
2023-08-14,"Seattle, WA",Washington,84,Moderate,Ozone
2023-08-15,"Seattle, WA",Washington,90,Moderate,Ozone
2023-08-16,"Seattle, WA",Washington,93,Moderate,Ozone
2023-08-17,"Seattle, WA",Washington,90,Moderate,Ozone
2023-08-18,"Seattle, WA",Washington,53,Moderate,PM2.5
2023-08-19,"Seattle, WA",Washington,59,Moderate,PM2.5
2023-08-20,"Seattle, WA",Washington,165,Unhealthy,PM2.5
2023-08-21,"Seattle, WA",Washington,137,Unhealthy for Sensitive Groups,PM2.5
2023-08-22,"Seattle, WA",Washington,31,Good,Ozone
